

============================== EXP at 2026-05-06 05:57:23 ==============================
dev | avg_loss: 2.7734375 | {'exact_match': 0.0, 'rougeL': 6.7734} | threshold: None
train | epoch   0 | g_step:      1/  7140 | loss: 3.3557 | res: 2.9378 | span: 0.4179 | λ: 0.005 | lr: 1.0000e-04 | scale: 1.0 | t: 0.675
train | epoch   2 | g_step:   1690/  7140 | loss: 1.5552 | res: 1.6995 | span: 0.0120 | λ: 0.500 | lr: 8.6815e-05 | scale: 1.0 | t: 0.589
train | epoch   2 | g_step:   1700/  7140 | loss: 2.0659 | res: 2.2690 | span: 0.0107 | λ: 0.500 | lr: 8.6666e-05 | scale: 1.0 | t: 0.459
train | epoch   2 | g_step:   1710/  7140 | loss: 2.0000 | res: 2.1681 | span: 0.0097 | λ: 0.500 | lr: 8.6516e-05 | scale: 1.0 | t: 0.489
train | epoch   2 | g_step:   1720/  7140 | loss: 2.3220 | res: 2.5052 | span: 0.0122 | λ: 0.500 | lr: 8.6366e-05 | scale: 1.0 | t: 0.519
train | epoch   2 | g_step:   1730/  7140 | loss: 1.8790 | res: 2.0321 | span: 0.0096 | λ: 0.500 | lr: 8.6214e-05 | scale: 1.0 | t: 0.492
train | epoch   2 | g_step:   1740/  7140 | loss: 1.7654 | res: 1.8818 | span: 0.0104 | λ: 0.500 | lr: 8.6062e-05 | scale: 1.0 | t: 0.480
train | epoch   2 | g_step:   1750/  7140 | loss: 1.6568 | res: 1.7975 | span: 0.0120 | λ: 0.500 | lr: 8.5910e-05 | scale: 1.0 | t: 0.530
train | epoch   2 | g_step:   1760/  7140 | loss: 2.1468 | res: 2.3192 | span: 0.0086 | λ: 0.500 | lr: 8.5756e-05 | scale: 1.0 | t: 0.484
train | epoch   2 | g_step:   1770/  7140 | loss: 1.6359 | res: 1.7801 | span: 0.0108 | λ: 0.500 | lr: 8.5602e-05 | scale: 1.0 | t: 0.456
train | epoch   2 | g_step:   1780/  7140 | loss: 2.0171 | res: 2.1823 | span: 0.0094 | λ: 0.500 | lr: 8.5448e-05 | scale: 1.0 | t: 0.632
train | epoch   2 | g_step:   1790/  7140 | loss: 1.8436 | res: 2.0243 | span: 0.0115 | λ: 0.500 | lr: 8.5292e-05 | scale: 1.0 | t: 0.627
train | epoch   2 | g_step:   1800/  7140 | loss: 1.9212 | res: 2.1014 | span: 0.0118 | λ: 0.500 | lr: 8.5136e-05 | scale: 1.0 | t: 0.534
train | epoch   2 | g_step:   1810/  7140 | loss: 2.2037 | res: 2.4650 | span: 0.0095 | λ: 0.500 | lr: 8.4979e-05 | scale: 1.0 | t: 0.473
train | epoch   2 | g_step:   1820/  7140 | loss: 2.3603 | res: 2.6183 | span: 0.0127 | λ: 0.500 | lr: 8.4822e-05 | scale: 1.0 | t: 0.488
train | epoch   2 | g_step:   1830/  7140 | loss: 1.9184 | res: 2.0493 | span: 0.0102 | λ: 0.500 | lr: 8.4664e-05 | scale: 1.0 | t: 0.469
train | epoch   2 | g_step:   1840/  7140 | loss: 1.9232 | res: 2.0792 | span: 0.0109 | λ: 0.500 | lr: 8.4505e-05 | scale: 1.0 | t: 0.562
train | epoch   2 | g_step:   1850/  7140 | loss: 1.9843 | res: 2.1346 | span: 0.0120 | λ: 0.500 | lr: 8.4346e-05 | scale: 1.0 | t: 0.569
train | epoch   2 | g_step:   1860/  7140 | loss: 2.2368 | res: 2.4239 | span: 0.0104 | λ: 0.500 | lr: 8.4185e-05 | scale: 1.0 | t: 0.578
train | epoch   2 | g_step:   1870/  7140 | loss: 1.8392 | res: 1.9684 | span: 0.0113 | λ: 0.500 | lr: 8.4025e-05 | scale: 1.0 | t: 0.464
train | epoch   2 | g_step:   1880/  7140 | loss: 1.3920 | res: 1.5258 | span: 0.0127 | λ: 0.500 | lr: 8.3863e-05 | scale: 1.0 | t: 0.669
train | epoch   2 | g_step:   1890/  7140 | loss: 2.0901 | res: 2.2204 | span: 0.0111 | λ: 0.500 | lr: 8.3701e-05 | scale: 1.0 | t: 0.481
train | epoch   2 | g_step:   1900/  7140 | loss: 2.3658 | res: 2.6130 | span: 0.0122 | λ: 0.500 | lr: 8.3538e-05 | scale: 1.0 | t: 0.624
train | epoch   2 | g_step:   1910/  7140 | loss: 1.7799 | res: 1.9416 | span: 0.0112 | λ: 0.500 | lr: 8.3375e-05 | scale: 1.0 | t: 0.557
train | epoch   2 | g_step:   1920/  7140 | loss: 1.9395 | res: 2.1005 | span: 0.0135 | λ: 0.500 | lr: 8.3211e-05 | scale: 1.0 | t: 0.479
train | epoch   2 | g_step:   1930/  7140 | loss: 1.5944 | res: 1.7676 | span: 0.0130 | λ: 0.500 | lr: 8.3046e-05 | scale: 1.0 | t: 0.572
train | epoch   2 | g_step:   1940/  7140 | loss: 2.2990 | res: 2.5052 | span: 0.0112 | λ: 0.500 | lr: 8.2881e-05 | scale: 1.0 | t: 0.593
train | epoch   2 | g_step:   1950/  7140 | loss: 2.2583 | res: 2.4541 | span: 0.0081 | λ: 0.500 | lr: 8.2715e-05 | scale: 1.0 | t: 0.494
train | epoch   2 | g_step:   1960/  7140 | loss: 2.1477 | res: 2.3251 | span: 0.0112 | λ: 0.500 | lr: 8.2548e-05 | scale: 1.0 | t: 0.516
train | epoch   2 | g_step:   1970/  7140 | loss: 2.0055 | res: 2.2000 | span: 0.0103 | λ: 0.500 | lr: 8.2381e-05 | scale: 1.0 | t: 0.433
train | epoch   2 | g_step:   1980/  7140 | loss: 1.8124 | res: 1.9385 | span: 0.0105 | λ: 0.500 | lr: 8.2213e-05 | scale: 1.0 | t: 0.440
train | epoch   2 | g_step:   1990/  7140 | loss: 1.9686 | res: 2.1791 | span: 0.0097 | λ: 0.500 | lr: 8.2045e-05 | scale: 1.0 | t: 0.529
train | epoch   2 | g_step:   2000/  7140 | loss: 2.0308 | res: 2.2178 | span: 0.0089 | λ: 0.500 | lr: 8.1876e-05 | scale: 1.0 | t: 0.498
train | epoch   2 | g_step:   2010/  7140 | loss: 2.0586 | res: 2.2357 | span: 0.0119 | λ: 0.500 | lr: 8.1706e-05 | scale: 1.0 | t: 0.532
train | epoch   2 | g_step:   2020/  7140 | loss: 1.7957 | res: 1.9184 | span: 0.0128 | λ: 0.500 | lr: 8.1536e-05 | scale: 1.0 | t: 0.458
train | epoch   2 | g_step:   2030/  7140 | loss: 2.4052 | res: 2.6242 | span: 0.0116 | λ: 0.500 | lr: 8.1365e-05 | scale: 1.0 | t: 0.500
train | epoch   2 | g_step:   2040/  7140 | loss: 1.9264 | res: 2.1349 | span: 0.0098 | λ: 0.500 | lr: 8.1193e-05 | scale: 1.0 | t: 0.438
train | epoch   2 | g_step:   2050/  7140 | loss: 2.1635 | res: 2.3139 | span: 0.0115 | λ: 0.500 | lr: 8.1021e-05 | scale: 1.0 | t: 0.430
train | epoch   2 | g_step:   2060/  7140 | loss: 2.1235 | res: 2.3041 | span: 0.0113 | λ: 0.500 | lr: 8.0848e-05 | scale: 1.0 | t: 0.437
train | epoch   2 | g_step:   2070/  7140 | loss: 2.2355 | res: 2.4225 | span: 0.0109 | λ: 0.500 | lr: 8.0675e-05 | scale: 1.0 | t: 0.488
train | epoch   2 | g_step:   2080/  7140 | loss: 2.0361 | res: 2.1857 | span: 0.0134 | λ: 0.500 | lr: 8.0501e-05 | scale: 1.0 | t: 0.551
train | epoch   2 | g_step:   2090/  7140 | loss: 2.0841 | res: 2.2951 | span: 0.0089 | λ: 0.500 | lr: 8.0327e-05 | scale: 1.0 | t: 0.533
train | epoch   2 | g_step:   2100/  7140 | loss: 1.7813 | res: 1.8841 | span: 0.0122 | λ: 0.500 | lr: 8.0152e-05 | scale: 1.0 | t: 0.486
train | epoch   2 | g_step:   2110/  7140 | loss: 1.6754 | res: 1.8359 | span: 0.0110 | λ: 0.500 | lr: 7.9976e-05 | scale: 1.0 | t: 0.513
train | epoch   2 | g_step:   2120/  7140 | loss: 2.0230 | res: 2.1945 | span: 0.0115 | λ: 0.500 | lr: 7.9800e-05 | scale: 1.0 | t: 0.543
train | epoch   2 | g_step:   2130/  7140 | loss: 1.9622 | res: 2.1359 | span: 0.0111 | λ: 0.500 | lr: 7.9623e-05 | scale: 1.0 | t: 0.445
train | epoch   2 | g_step:   2140/  7140 | loss: 1.8099 | res: 1.9504 | span: 0.0121 | λ: 0.500 | lr: 7.9445e-05 | scale: 1.0 | t: 0.633
dev | avg_loss: 2.52490234375 | {'exact_match': 2.9, 'rougeL': 21.7118} | threshold: None
train | epoch   3 | g_step:   2150/  7140 | loss: 1.9045 | res: 2.1304 | span: 0.0093 | λ: 0.500 | lr: 7.9267e-05 | scale: 1.0 | t: 0.584
train | epoch   3 | g_step:   2160/  7140 | loss: 1.3760 | res: 1.4837 | span: 0.0110 | λ: 0.500 | lr: 7.9089e-05 | scale: 1.0 | t: 0.502
train | epoch   3 | g_step:   2170/  7140 | loss: 1.7197 | res: 1.8487 | span: 0.0104 | λ: 0.500 | lr: 7.8910e-05 | scale: 1.0 | t: 0.460
train | epoch   3 | g_step:   2180/  7140 | loss: 1.2431 | res: 1.3527 | span: 0.0114 | λ: 0.500 | lr: 7.8730e-05 | scale: 1.0 | t: 0.475
train | epoch   3 | g_step:   2190/  7140 | loss: 1.2965 | res: 1.4274 | span: 0.0116 | λ: 0.500 | lr: 7.8550e-05 | scale: 1.0 | t: 0.510
train | epoch   3 | g_step:   2200/  7140 | loss: 1.6087 | res: 1.7331 | span: 0.0108 | λ: 0.500 | lr: 7.8369e-05 | scale: 1.0 | t: 0.516
train | epoch   3 | g_step:   2210/  7140 | loss: 1.4995 | res: 1.6920 | span: 0.0087 | λ: 0.500 | lr: 7.8188e-05 | scale: 1.0 | t: 0.539
train | epoch   3 | g_step:   2220/  7140 | loss: 1.6136 | res: 1.7043 | span: 0.0105 | λ: 0.500 | lr: 7.8006e-05 | scale: 1.0 | t: 0.491
train | epoch   3 | g_step:   2230/  7140 | loss: 1.6666 | res: 1.8435 | span: 0.0076 | λ: 0.500 | lr: 7.7824e-05 | scale: 1.0 | t: 0.549
train | epoch   3 | g_step:   2240/  7140 | loss: 1.4298 | res: 1.5355 | span: 0.0114 | λ: 0.500 | lr: 7.7641e-05 | scale: 1.0 | t: 0.432
train | epoch   3 | g_step:   2250/  7140 | loss: 1.7754 | res: 1.8919 | span: 0.0129 | λ: 0.500 | lr: 7.7457e-05 | scale: 1.0 | t: 0.579
train | epoch   3 | g_step:   2260/  7140 | loss: 1.4069 | res: 1.5562 | span: 0.0109 | λ: 0.500 | lr: 7.7273e-05 | scale: 1.0 | t: 0.639
train | epoch   3 | g_step:   2270/  7140 | loss: 1.7620 | res: 1.9155 | span: 0.0109 | λ: 0.500 | lr: 7.7089e-05 | scale: 1.0 | t: 0.514
train | epoch   3 | g_step:   2280/  7140 | loss: 1.4879 | res: 1.6111 | span: 0.0115 | λ: 0.500 | lr: 7.6904e-05 | scale: 1.0 | t: 0.534
train | epoch   3 | g_step:   2290/  7140 | loss: 1.8257 | res: 1.9907 | span: 0.0112 | λ: 0.500 | lr: 7.6718e-05 | scale: 1.0 | t: 0.489
train | epoch   3 | g_step:   2300/  7140 | loss: 1.3683 | res: 1.4831 | span: 0.0109 | λ: 0.500 | lr: 7.6532e-05 | scale: 1.0 | t: 0.501
train | epoch   3 | g_step:   2310/  7140 | loss: 1.2983 | res: 1.4483 | span: 0.0098 | λ: 0.500 | lr: 7.6345e-05 | scale: 1.0 | t: 0.537
train | epoch   3 | g_step:   2320/  7140 | loss: 1.6442 | res: 1.7751 | span: 0.0109 | λ: 0.500 | lr: 7.6158e-05 | scale: 1.0 | t: 0.548
train | epoch   3 | g_step:   2330/  7140 | loss: 1.4793 | res: 1.6512 | span: 0.0109 | λ: 0.500 | lr: 7.5971e-05 | scale: 1.0 | t: 0.567
train | epoch   3 | g_step:   2340/  7140 | loss: 1.7519 | res: 1.9030 | span: 0.0133 | λ: 0.500 | lr: 7.5782e-05 | scale: 1.0 | t: 0.616
train | epoch   3 | g_step:   2350/  7140 | loss: 1.8078 | res: 1.9559 | span: 0.0104 | λ: 0.500 | lr: 7.5594e-05 | scale: 1.0 | t: 0.569
train | epoch   3 | g_step:   2360/  7140 | loss: 1.6378 | res: 1.7597 | span: 0.0113 | λ: 0.500 | lr: 7.5405e-05 | scale: 1.0 | t: 0.562
train | epoch   3 | g_step:   2370/  7140 | loss: 1.5535 | res: 1.7319 | span: 0.0110 | λ: 0.500 | lr: 7.5215e-05 | scale: 1.0 | t: 0.432
train | epoch   3 | g_step:   2380/  7140 | loss: 1.3821 | res: 1.5141 | span: 0.0116 | λ: 0.500 | lr: 7.5025e-05 | scale: 1.0 | t: 0.444
train | epoch   3 | g_step:   2390/  7140 | loss: 1.8082 | res: 1.9479 | span: 0.0108 | λ: 0.500 | lr: 7.4834e-05 | scale: 1.0 | t: 0.447
train | epoch   3 | g_step:   2400/  7140 | loss: 1.5468 | res: 1.6999 | span: 0.0114 | λ: 0.500 | lr: 7.4643e-05 | scale: 1.0 | t: 0.428
train | epoch   3 | g_step:   2410/  7140 | loss: 1.5768 | res: 1.6670 | span: 0.0150 | λ: 0.500 | lr: 7.4452e-05 | scale: 1.0 | t: 0.431
train | epoch   3 | g_step:   2420/  7140 | loss: 1.7884 | res: 1.9653 | span: 0.0107 | λ: 0.500 | lr: 7.4260e-05 | scale: 1.0 | t: 0.411
train | epoch   3 | g_step:   2430/  7140 | loss: 1.7356 | res: 1.9552 | span: 0.0128 | λ: 0.500 | lr: 7.4067e-05 | scale: 1.0 | t: 0.441
train | epoch   3 | g_step:   2440/  7140 | loss: 1.5590 | res: 1.6973 | span: 0.0123 | λ: 0.500 | lr: 7.3874e-05 | scale: 1.0 | t: 0.463
train | epoch   3 | g_step:   2450/  7140 | loss: 2.0031 | res: 2.1858 | span: 0.0138 | λ: 0.500 | lr: 7.3681e-05 | scale: 1.0 | t: 0.431
train | epoch   3 | g_step:   2460/  7140 | loss: 1.6549 | res: 1.8086 | span: 0.0104 | λ: 0.500 | lr: 7.3487e-05 | scale: 1.0 | t: 0.447
train | epoch   3 | g_step:   2470/  7140 | loss: 1.0968 | res: 1.2023 | span: 0.0103 | λ: 0.500 | lr: 7.3293e-05 | scale: 1.0 | t: 0.412
train | epoch   3 | g_step:   2480/  7140 | loss: 1.5949 | res: 1.7249 | span: 0.0110 | λ: 0.500 | lr: 7.3098e-05 | scale: 1.0 | t: 0.443
train | epoch   3 | g_step:   2490/  7140 | loss: 1.0813 | res: 1.1905 | span: 0.0139 | λ: 0.500 | lr: 7.2903e-05 | scale: 1.0 | t: 0.431
train | epoch   3 | g_step:   2500/  7140 | loss: 1.5457 | res: 1.6824 | span: 0.0124 | λ: 0.500 | lr: 7.2707e-05 | scale: 1.0 | t: 0.473
train | epoch   3 | g_step:   2510/  7140 | loss: 1.3264 | res: 1.4350 | span: 0.0089 | λ: 0.500 | lr: 7.2511e-05 | scale: 1.0 | t: 0.415
train | epoch   3 | g_step:   2520/  7140 | loss: 1.3839 | res: 1.5337 | span: 0.0117 | λ: 0.500 | lr: 7.2315e-05 | scale: 1.0 | t: 0.411
train | epoch   3 | g_step:   2530/  7140 | loss: 2.0623 | res: 2.2266 | span: 0.0117 | λ: 0.500 | lr: 7.2118e-05 | scale: 1.0 | t: 0.455
train | epoch   3 | g_step:   2540/  7140 | loss: 1.7819 | res: 1.9371 | span: 0.0109 | λ: 0.500 | lr: 7.1920e-05 | scale: 1.0 | t: 0.463
train | epoch   3 | g_step:   2550/  7140 | loss: 1.4104 | res: 1.5703 | span: 0.0097 | λ: 0.500 | lr: 7.1722e-05 | scale: 1.0 | t: 0.428
train | epoch   3 | g_step:   2560/  7140 | loss: 1.7192 | res: 1.8626 | span: 0.0111 | λ: 0.500 | lr: 7.1524e-05 | scale: 1.0 | t: 0.423
train | epoch   3 | g_step:   2570/  7140 | loss: 1.8016 | res: 1.9689 | span: 0.0104 | λ: 0.500 | lr: 7.1326e-05 | scale: 1.0 | t: 0.466
train | epoch   3 | g_step:   2580/  7140 | loss: 1.7743 | res: 1.9158 | span: 0.0106 | λ: 0.500 | lr: 7.1127e-05 | scale: 1.0 | t: 0.436
train | epoch   3 | g_step:   2590/  7140 | loss: 1.7025 | res: 1.8820 | span: 0.0114 | λ: 0.500 | lr: 7.0927e-05 | scale: 1.0 | t: 0.431
train | epoch   3 | g_step:   2600/  7140 | loss: 1.4640 | res: 1.5663 | span: 0.0118 | λ: 0.500 | lr: 7.0727e-05 | scale: 1.0 | t: 0.426
train | epoch   3 | g_step:   2610/  7140 | loss: 1.1172 | res: 1.1720 | span: 0.0098 | λ: 0.500 | lr: 7.0527e-05 | scale: 1.0 | t: 0.433
train | epoch   3 | g_step:   2620/  7140 | loss: 1.3235 | res: 1.4022 | span: 0.0101 | λ: 0.500 | lr: 7.0326e-05 | scale: 1.0 | t: 0.458
train | epoch   3 | g_step:   2630/  7140 | loss: 1.7801 | res: 1.9371 | span: 0.0077 | λ: 0.500 | lr: 7.0125e-05 | scale: 1.0 | t: 0.446
train | epoch   3 | g_step:   2640/  7140 | loss: 1.5522 | res: 1.6628 | span: 0.0094 | λ: 0.500 | lr: 6.9924e-05 | scale: 1.0 | t: 0.469
train | epoch   3 | g_step:   2650/  7140 | loss: 1.6022 | res: 1.7200 | span: 0.0107 | λ: 0.500 | lr: 6.9722e-05 | scale: 1.0 | t: 0.440
train | epoch   3 | g_step:   2660/  7140 | loss: 1.6352 | res: 1.7658 | span: 0.0105 | λ: 0.500 | lr: 6.9520e-05 | scale: 1.0 | t: 0.429
train | epoch   3 | g_step:   2670/  7140 | loss: 1.7166 | res: 1.8561 | span: 0.0128 | λ: 0.500 | lr: 6.9317e-05 | scale: 1.0 | t: 0.417
train | epoch   3 | g_step:   2680/  7140 | loss: 1.4668 | res: 1.5826 | span: 0.0133 | λ: 0.500 | lr: 6.9114e-05 | scale: 1.0 | t: 0.414
train | epoch   3 | g_step:   2690/  7140 | loss: 1.9384 | res: 2.0764 | span: 0.0102 | λ: 0.500 | lr: 6.8911e-05 | scale: 1.0 | t: 0.429
train | epoch   3 | g_step:   2700/  7140 | loss: 1.4505 | res: 1.5757 | span: 0.0090 | λ: 0.500 | lr: 6.8707e-05 | scale: 1.0 | t: 0.390
train | epoch   3 | g_step:   2710/  7140 | loss: 1.5729 | res: 1.6823 | span: 0.0116 | λ: 0.500 | lr: 6.8503e-05 | scale: 1.0 | t: 0.431
train | epoch   3 | g_step:   2720/  7140 | loss: 1.0332 | res: 1.0983 | span: 0.0124 | λ: 0.500 | lr: 6.8299e-05 | scale: 1.0 | t: 0.413
train | epoch   3 | g_step:   2730/  7140 | loss: 1.7038 | res: 1.8435 | span: 0.0119 | λ: 0.500 | lr: 6.8094e-05 | scale: 1.0 | t: 0.420
train | epoch   3 | g_step:   2740/  7140 | loss: 1.9507 | res: 2.1291 | span: 0.0102 | λ: 0.500 | lr: 6.7889e-05 | scale: 1.0 | t: 0.471
train | epoch   3 | g_step:   2750/  7140 | loss: 1.7310 | res: 1.8804 | span: 0.0139 | λ: 0.500 | lr: 6.7683e-05 | scale: 1.0 | t: 0.432
train | epoch   3 | g_step:   2760/  7140 | loss: 1.5677 | res: 1.6945 | span: 0.0084 | λ: 0.500 | lr: 6.7478e-05 | scale: 1.0 | t: 0.433
train | epoch   3 | g_step:   2770/  7140 | loss: 1.8270 | res: 1.9701 | span: 0.0102 | λ: 0.500 | lr: 6.7272e-05 | scale: 1.0 | t: 0.457
train | epoch   3 | g_step:   2780/  7140 | loss: 1.5172 | res: 1.6202 | span: 0.0123 | λ: 0.500 | lr: 6.7065e-05 | scale: 1.0 | t: 0.434
train | epoch   3 | g_step:   2790/  7140 | loss: 1.7119 | res: 1.8690 | span: 0.0127 | λ: 0.500 | lr: 6.6858e-05 | scale: 1.0 | t: 0.444
train | epoch   3 | g_step:   2800/  7140 | loss: 1.6948 | res: 1.8122 | span: 0.0109 | λ: 0.500 | lr: 6.6651e-05 | scale: 1.0 | t: 0.449
train | epoch   3 | g_step:   2810/  7140 | loss: 1.5406 | res: 1.6311 | span: 0.0097 | λ: 0.500 | lr: 6.6444e-05 | scale: 1.0 | t: 0.418
train | epoch   3 | g_step:   2820/  7140 | loss: 1.6352 | res: 1.7828 | span: 0.0090 | λ: 0.500 | lr: 6.6236e-05 | scale: 1.0 | t: 0.452
train | epoch   3 | g_step:   2830/  7140 | loss: 1.2559 | res: 1.3206 | span: 0.0108 | λ: 0.500 | lr: 6.6028e-05 | scale: 1.0 | t: 0.408
train | epoch   3 | g_step:   2840/  7140 | loss: 1.6465 | res: 1.7609 | span: 0.0111 | λ: 0.500 | lr: 6.5819e-05 | scale: 1.0 | t: 0.433
train | epoch   3 | g_step:   2850/  7140 | loss: 1.6346 | res: 1.7707 | span: 0.0088 | λ: 0.500 | lr: 6.5611e-05 | scale: 1.0 | t: 0.454
dev | avg_loss: 2.69921875 | {'exact_match': 2.8, 'rougeL': 23.3267} | threshold: None
train | epoch   3 | g_step:   2860/  7140 | loss: 1.4779 | res: 1.6094 | span: 0.0114 | λ: 0.500 | lr: 6.5402e-05 | scale: 1.0 | t: 0.353
train | epoch   4 | g_step:   2870/  7140 | loss: 1.1750 | res: 1.2643 | span: 0.0121 | λ: 0.500 | lr: 6.5192e-05 | scale: 1.0 | t: 0.434
train | epoch   4 | g_step:   2880/  7140 | loss: 0.9007 | res: 0.9595 | span: 0.0104 | λ: 0.500 | lr: 6.4983e-05 | scale: 1.0 | t: 0.426
train | epoch   4 | g_step:   2890/  7140 | loss: 1.2435 | res: 1.3347 | span: 0.0103 | λ: 0.500 | lr: 6.4773e-05 | scale: 1.0 | t: 0.444
train | epoch   4 | g_step:   2900/  7140 | loss: 0.9529 | res: 1.0359 | span: 0.0100 | λ: 0.500 | lr: 6.4563e-05 | scale: 1.0 | t: 0.412
train | epoch   4 | g_step:   2910/  7140 | loss: 1.2706 | res: 1.3714 | span: 0.0096 | λ: 0.500 | lr: 6.4352e-05 | scale: 1.0 | t: 0.451
train | epoch   4 | g_step:   2920/  7140 | loss: 0.9600 | res: 1.0532 | span: 0.0099 | λ: 0.500 | lr: 6.4142e-05 | scale: 1.0 | t: 0.402
train | epoch   4 | g_step:   2930/  7140 | loss: 1.0797 | res: 1.1805 | span: 0.0096 | λ: 0.500 | lr: 6.3931e-05 | scale: 1.0 | t: 0.416
train | epoch   4 | g_step:   2940/  7140 | loss: 1.3195 | res: 1.4095 | span: 0.0095 | λ: 0.500 | lr: 6.3719e-05 | scale: 1.0 | t: 0.453
train | epoch   4 | g_step:   2950/  7140 | loss: 1.1237 | res: 1.2139 | span: 0.0109 | λ: 0.500 | lr: 6.3508e-05 | scale: 1.0 | t: 0.414
train | epoch   4 | g_step:   2960/  7140 | loss: 1.0686 | res: 1.1514 | span: 0.0107 | λ: 0.500 | lr: 6.3296e-05 | scale: 1.0 | t: 0.416
train | epoch   4 | g_step:   2970/  7140 | loss: 1.1186 | res: 1.1927 | span: 0.0101 | λ: 0.500 | lr: 6.3084e-05 | scale: 1.0 | t: 0.447
train | epoch   4 | g_step:   2980/  7140 | loss: 1.3877 | res: 1.4890 | span: 0.0105 | λ: 0.500 | lr: 6.2872e-05 | scale: 1.0 | t: 0.430
train | epoch   4 | g_step:   2990/  7140 | loss: 0.9885 | res: 1.0622 | span: 0.0091 | λ: 0.500 | lr: 6.2659e-05 | scale: 1.0 | t: 0.466
train | epoch   4 | g_step:   3000/  7140 | loss: 0.9944 | res: 1.0764 | span: 0.0096 | λ: 0.500 | lr: 6.2447e-05 | scale: 1.0 | t: 0.442
train | epoch   4 | g_step:   3010/  7140 | loss: 1.2022 | res: 1.3301 | span: 0.0106 | λ: 0.500 | lr: 6.2233e-05 | scale: 1.0 | t: 0.421
train | epoch   4 | g_step:   3020/  7140 | loss: 1.2144 | res: 1.3468 | span: 0.0125 | λ: 0.500 | lr: 6.2020e-05 | scale: 1.0 | t: 0.433
train | epoch   4 | g_step:   3030/  7140 | loss: 1.2525 | res: 1.3500 | span: 0.0121 | λ: 0.500 | lr: 6.1807e-05 | scale: 1.0 | t: 0.443
train | epoch   4 | g_step:   3040/  7140 | loss: 0.7929 | res: 0.8310 | span: 0.0111 | λ: 0.500 | lr: 6.1593e-05 | scale: 1.0 | t: 0.404
train | epoch   4 | g_step:   3050/  7140 | loss: 1.2597 | res: 1.3173 | span: 0.0094 | λ: 0.500 | lr: 6.1379e-05 | scale: 1.0 | t: 0.437
train | epoch   4 | g_step:   3060/  7140 | loss: 1.4669 | res: 1.6108 | span: 0.0109 | λ: 0.500 | lr: 6.1165e-05 | scale: 1.0 | t: 0.453
train | epoch   4 | g_step:   3070/  7140 | loss: 1.2857 | res: 1.5128 | span: 0.0085 | λ: 0.500 | lr: 6.0951e-05 | scale: 1.0 | t: 0.448
train | epoch   4 | g_step:   3080/  7140 | loss: 1.1662 | res: 1.2584 | span: 0.0087 | λ: 0.500 | lr: 6.0736e-05 | scale: 1.0 | t: 0.437
train | epoch   4 | g_step:   3090/  7140 | loss: 1.1137 | res: 1.1812 | span: 0.0110 | λ: 0.500 | lr: 6.0521e-05 | scale: 1.0 | t: 0.461
train | epoch   4 | g_step:   3100/  7140 | loss: 1.3561 | res: 1.4561 | span: 0.0095 | λ: 0.500 | lr: 6.0306e-05 | scale: 1.0 | t: 0.416
train | epoch   4 | g_step:   3110/  7140 | loss: 1.0523 | res: 1.1091 | span: 0.0125 | λ: 0.500 | lr: 6.0091e-05 | scale: 1.0 | t: 0.408
train | epoch   4 | g_step:   3120/  7140 | loss: 0.8954 | res: 0.9536 | span: 0.0109 | λ: 0.500 | lr: 5.9876e-05 | scale: 1.0 | t: 0.437
train | epoch   4 | g_step:   3130/  7140 | loss: 1.0029 | res: 1.0629 | span: 0.0111 | λ: 0.500 | lr: 5.9660e-05 | scale: 1.0 | t: 0.409
train | epoch   4 | g_step:   3140/  7140 | loss: 1.2147 | res: 1.3251 | span: 0.0107 | λ: 0.500 | lr: 5.9444e-05 | scale: 1.0 | t: 0.449
train | epoch   4 | g_step:   3150/  7140 | loss: 1.3845 | res: 1.4925 | span: 0.0106 | λ: 0.500 | lr: 5.9228e-05 | scale: 1.0 | t: 0.486
train | epoch   4 | g_step:   3160/  7140 | loss: 1.4498 | res: 1.5624 | span: 0.0100 | λ: 0.500 | lr: 5.9012e-05 | scale: 1.0 | t: 0.453
train | epoch   4 | g_step:   3170/  7140 | loss: 1.4954 | res: 1.5612 | span: 0.0108 | λ: 0.500 | lr: 5.8796e-05 | scale: 1.0 | t: 0.447
train | epoch   4 | g_step:   3180/  7140 | loss: 1.2056 | res: 1.2733 | span: 0.0090 | λ: 0.500 | lr: 5.8579e-05 | scale: 1.0 | t: 0.415
train | epoch   4 | g_step:   3190/  7140 | loss: 1.3510 | res: 1.4720 | span: 0.0093 | λ: 0.500 | lr: 5.8363e-05 | scale: 1.0 | t: 0.437
train | epoch   4 | g_step:   3200/  7140 | loss: 1.2751 | res: 1.3934 | span: 0.0086 | λ: 0.500 | lr: 5.8146e-05 | scale: 1.0 | t: 0.425
train | epoch   4 | g_step:   3210/  7140 | loss: 1.2654 | res: 1.4052 | span: 0.0109 | λ: 0.500 | lr: 5.7929e-05 | scale: 1.0 | t: 0.434
train | epoch   4 | g_step:   3220/  7140 | loss: 1.2499 | res: 1.3294 | span: 0.0104 | λ: 0.500 | lr: 5.7712e-05 | scale: 1.0 | t: 0.421
train | epoch   4 | g_step:   3230/  7140 | loss: 1.5506 | res: 1.6643 | span: 0.0102 | λ: 0.500 | lr: 5.7495e-05 | scale: 1.0 | t: 0.471
train | epoch   4 | g_step:   3240/  7140 | loss: 1.0410 | res: 1.1236 | span: 0.0089 | λ: 0.500 | lr: 5.7277e-05 | scale: 1.0 | t: 0.428
